beneficiary_id,age,annual_income,family_size,land_holding_ac,scheme_amount,claims_per_year,distance_km,bank_txn_count,duplicate_aadhaar,ghost_beneficiary,is_fraud,scheme_type,state,scheme_type_enc,state_enc,income_per_member,claim_to_income,suspicious_score,aadhaar_id,flag_high_income,flag_excess_claims,flag_invalid_age,flag_high_amount,flag_no_txn,flag_ghost,flag_dup_aadhaar,total_flags,risk_level
9105,6,427932.27357805194,1,14.228217076320647,44210.50178362619,9,0.08090585461351374,2,1,1,1,PM-KISAN,Bihar,1,0,213966.13678902597,0.10331167149955801,3,179994,0,1,0,1,0,1,1,4,HIGH RISK
8965,67,319467.9072710849,2,6.152912129888858,48643.534983599646,18,0.2821708204660516,2,1,1,1,Scholarship,Tamil Nadu,4,5,106489.30242369497,0.15226375361256436,3,144595,0,1,0,1,0,1,1,4,HIGH RISK
9655,112,836991.8719286661,1,16.458724161267334,30486.48398020796,5,1.0282944194551586,2,1,1,1,MGNREGS,Bihar,0,0,418495.93596433307,0.03642382749324801,3,106452,1,0,1,1,0,1,1,5,HIGH RISK
9664,99,599904.7497191858,2,13.33547628767002,40273.860532930055,18,0.967837286941009,1,1,0,1,MGNREGS,Tamil Nadu,0,5,199968.24990639524,0.06713364649660741,2,124035,1,1,0,1,1,0,1,5,HIGH RISK
9061,72,474410.6770425879,2,7.386792817713591,34821.4288477874,8,0.3391721398748635,0,1,0,1,PM-KISAN,MP,1,2,158136.8923475293,0.07339918162398326,2,179542,0,1,0,1,1,0,1,4,HIGH RISK
9353,95,300000.0,2,9.304464066085409,41234.07913023524,7,0.13343413211600574,1,1,1,1,Scholarship,Bihar,4,0,100000.0,0.13744647227920986,3,111937,0,1,0,1,1,1,1,5,HIGH RISK
9964,114,639317.2190636985,1,30.21026117288863,40809.240757475454,18,0.21754271003070014,0,1,0,1,PM-KISAN,Rajasthan,1,4,319658.6095318493,0.06383243827657822,3,198537,1,1,1,1,1,0,1,6,HIGH RISK
9831,91,712863.6855262538,1,14.827253432917283,37417.3832474452,8,1.4021196492788677,1,1,1,1,MGNREGS,Bihar,0,0,356431.8427631269,0.05248875979853426,3,199499,1,1,0,1,1,1,1,6,HIGH RISK
9324,100,663370.9675914075,1,14.759336993782599,60476.29000304329,8,0.7217039313685161,1,1,0,1,Scholarship,Tamil Nadu,4,5,331685.48379570374,0.09116497675146354,2,198386,1,1,0,1,1,0,1,5,HIGH RISK
8908,50,769714.0872827312,1,24.447763122942128,49780.97685614298,16,0.33732152304608354,2,1,1,1,Ration Card,Rajasthan,3,4,384857.0436413656,0.06467454994533252,3,150329,1,1,0,1,0,1,1,5,HIGH RISK
8891,71,710790.1533755924,2,21.19761937670618,45268.712512952596,13,1.9361692778660722,1,1,1,1,PMAY,Maharashtra,2,3,236930.05112519747,0.06368778268830246,3,163749,1,1,0,1,1,1,1,6,HIGH RISK
9023,39,548268.1361620678,2,20.368949052921625,40051.88479224673,8,0.9143748446188324,1,0,0,1,PMAY,Maharashtra,2,3,182756.04538735593,0.073051503633076,1,205417,1,1,0,1,1,0,0,4,HIGH RISK
8976,35,398364.09453167923,1,21.04310486249725,37253.57461442203,11,1.1683533496651624,0,1,1,1,Scholarship,Gujarat,4,1,199182.04726583962,0.09351616174659477,3,121648,0,1,0,1,1,1,1,5,HIGH RISK
9779,41,649553.1610376217,1,20.241277242462246,41346.87006953618,6,1.819599653748688,2,1,1,1,Ration Card,Tamil Nadu,3,5,324776.58051881084,0.06365423016225032,2,155235,1,0,0,1,0,1,1,4,HIGH RISK
9151,38,401174.60693806945,2,19.01181908044531,30708.737517913127,15,1.7298480681208808,1,1,1,1,PMAY,Gujarat,2,1,133724.86897935648,0.0765468712125703,3,141613,0,1,0,1,1,1,1,5,HIGH RISK
8970,19,514450.192310303,1,19.49637171184107,39895.324167266815,13,1.7602122347757863,0,0,1,1,MGNREGS,Gujarat,0,1,257225.0961551515,0.07754928895801458,2,205438,1,1,0,1,1,1,0,5,HIGH RISK
9494,42,741009.9751301393,2,13.955731660399444,30886.00444063631,14,0.26373314848454643,0,0,1,1,MGNREGS,Tamil Nadu,0,5,247003.32504337977,0.04168090011785856,2,205444,1,1,0,1,1,1,0,5,HIGH RISK
8904,64,591919.8542656938,1,15.788777199576987,63083.02043277041,15,0.7317832346627706,1,0,0,1,MGNREGS,Rajasthan,0,4,295959.9271328469,0.10657340416064226,1,205448,1,1,0,1,1,0,0,4,HIGH RISK
9890,91,607293.0300719758,1,24.711592840348892,59291.994765855525,16,1.8327329902103315,2,0,1,1,Scholarship,Tamil Nadu,4,5,303646.5150359879,0.09763309341082821,2,205450,1,1,0,1,0,1,0,4,HIGH RISK
9424,67,682684.2679131542,2,8.761390633182238,52514.94224959645,12,1.6128947464673735,0,1,1,1,MGNREGS,UP,0,6,227561.42263771806,0.07692408891453768,3,110935,1,1,0,1,1,1,1,6,HIGH RISK
9305,1,481984.7695532472,2,26.86076382555846,40837.75471909056,8,0.9482300140723567,1,1,0,1,PMAY,Tamil Nadu,2,5,160661.5898510824,0.08472813368938899,3,153361,0,1,1,1,1,0,1,5,HIGH RISK
8903,84,300000.0,2,15.107205080373335,47703.381199326795,7,1.8827927784879084,1,1,1,1,Ration Card,Bihar,3,0,100000.0,0.15901074062862056,3,150846,0,1,0,1,1,1,1,5,HIGH RISK
9482,5,670838.7275458256,2,20.196925467458627,57693.04723225465,10,1.4155876577925157,1,1,1,1,Scholarship,Tamil Nadu,4,5,223612.90918194188,0.08600123824406865,3,181740,1,1,0,1,1,1,1,6,HIGH RISK
9927,48,629266.619775159,2,17.462119952597398,35617.499963650764,16,1.9568764838694122,0,0,1,1,MGNREGS,Rajasthan,0,4,209755.53992505302,0.056601513957411476,2,205463,1,1,0,1,1,1,0,5,HIGH RISK
9651,115,698083.3178799552,2,19.812733246602942,33553.08240983474,18,0.36609865825933174,2,0,1,1,PM-KISAN,Bihar,1,0,232694.4392933184,0.04806451248143442,3,205465,1,1,1,1,0,1,0,5,HIGH RISK
9291,101,620568.4246935707,1,20.149515362058764,45492.97203860501,18,0.5552666139352214,1,1,1,1,Ration Card,Rajasthan,3,4,310284.21234678535,0.07330843291396262,3,170826,1,1,1,1,1,1,1,7,HIGH RISK
9970,12,812029.488788145,1,15.839284527388513,38994.353601932715,12,1.4015743126770064,1,0,1,1,Scholarship,Rajasthan,4,4,406014.7443940725,0.048020799884160706,2,205499,1,1,0,1,1,1,0,5,HIGH RISK
8861,15,300000.0,1,18.98229347171914,42323.18942166003,8,0.5598357109372643,1,1,1,1,Scholarship,Rajasthan,4,4,150000.0,0.14107682781610736,3,133534,0,1,0,1,1,1,1,5,HIGH RISK
9845,37,520548.3011226816,2,9.566462391275678,60528.71832284372,11,1.511314481494815,0,0,1,1,Scholarship,Maharashtra,4,3,173516.1003742272,0.11627855073919019,2,205518,1,1,0,1,1,1,0,5,HIGH RISK
8844,67,587432.6084466021,1,18.986988010359784,46219.272588219086,9,1.6586582368066867,0,1,0,1,MGNREGS,Tamil Nadu,0,5,293716.30422330106,0.0786799936599481,2,149330,1,1,0,1,1,0,1,5,HIGH RISK
9093,40,381151.6297684626,2,11.507295572156336,57007.070423426085,14,1.2207453485206556,1,1,1,1,Scholarship,Maharashtra,4,3,127050.54325615421,0.14956494058051223,3,186050,0,1,0,1,1,1,1,5,HIGH RISK
8944,13,852525.9942135508,1,20.51435517300459,59459.39408926376,16,0.09045448817797186,0,1,0,1,MGNREGS,UP,0,6,426262.9971067754,0.06974488138538601,2,108131,1,1,0,1,1,0,1,5,HIGH RISK
9518,67,342534.4928155243,1,12.98674100493112,43614.425045602096,14,1.4261552303887917,0,1,1,1,PM-KISAN,Rajasthan,1,4,171267.24640776214,0.12732819214472194,3,106565,0,1,0,1,1,1,1,5,HIGH RISK
8849,67,652432.534945681,1,8.35390026810876,43483.18393194835,6,1.4909262679469288,0,0,1,1,Scholarship,Maharashtra,4,3,326216.2674728405,0.06664768379137437,1,205582,1,0,0,1,1,1,0,4,HIGH RISK
9929,35,300000.0,1,23.405936616467137,40881.02410054787,17,1.5711081885791776,0,1,0,1,PMAY,Maharashtra,2,3,150000.0,0.13626962610307256,2,100089,0,1,0,1,1,0,1,4,HIGH RISK
9083,72,707154.2746834226,1,13.323229605259604,39831.3530358686,11,1.0169848334584553,1,1,1,1,Ration Card,Rajasthan,3,4,353577.1373417113,0.05632617681272361,3,178339,1,1,0,1,1,1,1,6,HIGH RISK
9375,117,312412.58312127506,1,13.22054190962654,64439.40624262291,8,1.081417947086126,2,1,1,1,Scholarship,Tamil Nadu,4,5,156206.29156063753,0.20626313874966293,4,169079,0,1,1,1,0,1,1,5,HIGH RISK
8928,103,646208.9873117851,1,11.50020405669027,55552.87101992448,14,1.9717845716357458,0,0,1,1,Ration Card,MP,3,2,323104.49365589255,0.08596721206836004,2,205596,1,1,1,1,1,1,0,6,HIGH RISK
9641,79,702533.1891966063,1,10.508910190765086,40118.666296067226,17,1.664050933855,1,1,0,1,PM-KISAN,UP,1,6,351266.59459830314,0.05710564256231507,2,188332,1,1,0,1,1,0,1,5,HIGH RISK
9233,78,902634.8883128812,1,10.059632706374376,40518.713356043685,17,0.17662315018921748,0,0,0,1,Ration Card,Rajasthan,3,4,451317.4441564406,0.044889322350983966,1,205632,1,1,0,1,1,0,0,4,HIGH RISK
9032,12,715986.8435478056,1,12.639283149051712,65582.49679653622,10,1.6906301223842515,2,0,1,1,Scholarship,MP,4,2,357993.4217739028,0.09159722108069193,2,205654,1,1,0,1,0,1,0,4,HIGH RISK
9909,8,486590.0125880459,1,11.266398301174368,50191.84773293384,11,1.4130319709686772,1,1,0,1,Ration Card,UP,3,6,243295.00629402295,0.10314996873036554,2,176752,0,1,0,1,1,0,1,4,HIGH RISK
8826,58,394997.0543195323,2,17.94268811544326,46644.615396796245,16,0.5107430626866929,2,1,1,1,MGNREGS,MP,0,2,131665.68477317743,0.11808821559172351,3,136771,0,1,0,1,0,1,1,4,HIGH RISK
9283,48,772977.2681616361,1,5.225482077269325,27454.667438657092,11,1.527596570204005,0,1,1,1,PMAY,Tamil Nadu,2,5,386488.63408081804,0.03551803274360114,3,151690,1,1,0,0,1,1,1,5,HIGH RISK
9222,49,448721.8224839099,1,17.430448769965974,48145.33247090624,7,1.0169410367357707,1,1,1,1,Ration Card,Tamil Nadu,3,5,224360.91124195495,0.10729414698453991,3,126216,0,1,0,1,1,1,1,5,HIGH RISK
9182,58,803463.9600303362,1,16.049215391373945,44173.064106624646,17,0.624799840998641,0,1,1,1,PMAY,Tamil Nadu,2,5,401731.9800151681,0.054978208514478114,3,156146,1,1,0,1,1,1,1,6,HIGH RISK
9596,7,823588.6034748415,2,19.048610107712786,41837.2070325199,9,0.9463857061346541,1,0,1,1,Ration Card,Tamil Nadu,3,5,274529.5344916138,0.05079860995816701,2,205729,1,1,0,1,1,1,0,5,HIGH RISK
9848,92,555744.745377271,1,10.541328399700372,33052.263919806384,5,1.5671510988986104,0,0,1,1,Ration Card,UP,3,6,277872.3726886355,0.05947371472429119,1,205747,1,0,0,1,1,1,0,4,HIGH RISK
8806,6,1010127.6445653772,2,20.602512636644796,38239.369167060984,18,1.6566930365886328,1,0,1,1,PMAY,Maharashtra,2,3,336709.2148551257,0.03785593980805686,2,205779,1,1,0,1,1,1,0,5,HIGH RISK
8843,89,714559.1962925387,1,19.351601029937907,62703.53210068215,7,1.8114622641907479,1,0,1,1,MGNREGS,MP,0,2,357279.59814626933,0.08775122435592748,2,205800,1,1,0,1,1,1,0,5,HIGH RISK
9771,111,642447.8752900368,2,15.791221958733818,54557.33006429005,13,1.2173990198081812,0,1,1,1,PM-KISAN,Maharashtra,1,3,214149.2917633456,0.08492088968115925,4,150426,1,1,1,1,1,1,1,7,HIGH RISK
9898,72,346729.565239221,2,11.077317949882522,35392.00798552984,15,1.3633296265160961,2,1,1,1,Ration Card,Gujarat,3,1,115576.52174640699,0.10207351625061296,3,117021,0,1,0,1,0,1,1,4,HIGH RISK
8954,83,888917.2502091391,1,15.406221205767153,53656.939306985994,12,1.0751899813201828,2,1,1,1,Scholarship,Tamil Nadu,4,5,444458.62510456954,0.06036206287176794,3,122674,1,1,0,1,0,1,1,5,HIGH RISK
9140,22,710899.1417019616,1,10.458264352894147,35024.988726440264,19,1.9461059017659668,1,1,1,1,Scholarship,MP,4,2,355449.5708509808,0.049268507166966034,3,176414,1,1,0,1,1,1,1,6,HIGH RISK
8813,40,522962.70808041294,1,18.574935041986965,57154.43087044021,15,1.4708651263597983,2,1,1,1,MGNREGS,MP,0,2,261481.35404020647,0.10928947838508886,3,132867,1,1,0,1,0,1,1,5,HIGH RISK
9133,3,820817.0083265695,1,18.543120139257702,40143.98994145112,15,0.2620702336943954,2,1,1,1,PM-KISAN,UP,1,6,410408.5041632847,0.048907296787133216,4,104433,1,1,1,1,0,1,1,6,HIGH RISK
9492,102,628169.1952045839,2,18.90122061603402,44321.205075717895,13,0.36479240036606075,2,0,0,1,PM-KISAN,MP,1,2,209389.7317348613,0.07055604582016703,1,205874,1,1,1,1,0,0,0,4,HIGH RISK
9301,116,659229.8025896741,1,5.0,44738.879594677295,19,1.7946500346772654,1,1,1,1,PMAY,Maharashtra,2,3,329614.90129483707,0.0678652748308003,4,154309,1,1,1,1,1,1,1,7,HIGH RISK
9462,15,300000.0,2,8.114118083777708,20286.851610804333,18,1.8382822180298943,0,1,1,1,Ration Card,Gujarat,3,1,100000.0,0.06762261329397012,3,133917,0,1,0,0,1,1,1,4,HIGH RISK
9316,12,901701.94826431,1,12.218572539007319,33159.7438702525,7,1.8859591442666161,2,1,1,1,Ration Card,UP,3,6,450850.974132155,0.03677457629930319,3,163129,1,1,0,1,0,1,1,5,HIGH RISK
9299,66,695268.036317781,2,14.760933651770804,24909.831272371637,13,1.1519595353172039,0,1,0,1,MGNREGS,Gujarat,0,1,231756.012105927,0.035827614881710775,2,169117,1,1,0,0,1,0,1,4,HIGH RISK
9740,99,627174.3238367994,2,9.503453472062876,37802.086357843546,17,0.0312996262152514,0,1,1,1,PMAY,UP,2,6,209058.1079455998,0.06027355497117777,3,111861,1,1,0,1,1,1,1,6,HIGH RISK
9634,69,586652.1380023691,2,14.831938908169434,49262.01124276855,14,1.6693515096274614,1,1,1,1,Scholarship,Tamil Nadu,4,5,195550.71266745636,0.08397127374194599,3,163314,1,1,0,1,1,1,1,6,HIGH RISK
9751,72,545594.2610474837,2,14.538729099364094,64985.78691775416,13,1.8815559550816563,1,1,1,1,PMAY,MP,2,2,181864.75368249454,0.11910988155026953,3,181107,1,1,0,1,1,1,1,6,HIGH RISK
8975,91,523316.70988455234,1,19.342664426058136,40737.377149761276,11,1.6195767536979824,0,1,1,1,MGNREGS,Rajasthan,0,4,261658.35494227617,0.07784444588880479,3,102700,1,1,0,1,1,1,1,6,HIGH RISK
9136,101,441880.9619928221,2,14.397025409285206,53996.657615598415,8,0.14167334200673776,2,1,1,1,Scholarship,Rajasthan,4,4,147293.65399760738,0.12219701698634969,3,119310,0,1,1,1,0,1,1,5,HIGH RISK
9871,1,494950.46118855337,1,15.594682257838556,30058.46245052389,13,1.6966781542682425,1,1,1,1,PM-KISAN,Bihar,1,0,247475.23059427668,0.06073012165343022,4,190092,0,1,1,1,1,1,1,6,HIGH RISK
9473,110,766995.5786112205,2,11.659630615442099,33148.900751681314,16,1.9181497676454589,0,1,1,1,Ration Card,Maharashtra,3,3,255665.1928704068,0.04321909859324681,3,147525,1,1,1,1,1,1,1,7,HIGH RISK
9841,102,300000.0,2,8.40424954556506,28883.15910539037,9,1.3723023049199394,2,1,1,1,PMAY,Rajasthan,2,4,100000.0,0.09627687609504758,3,158721,0,1,1,0,0,1,1,4,HIGH RISK
9385,33,328702.096277197,1,17.315677128275663,48508.65208095167,8,1.9417185437271594,1,1,1,1,Ration Card,Maharashtra,3,3,164351.0481385985,0.1475758903105801,3,196070,0,1,0,1,1,1,1,5,HIGH RISK
8875,107,861301.0088036875,1,20.372853498055008,48951.59491452955,13,1.2671785849183341,0,1,1,1,MGNREGS,Bihar,0,0,430650.50440184376,0.05683441396185906,3,138786,1,1,1,1,1,1,1,7,HIGH RISK
9996,37,760325.0677207162,1,28.596084094345585,68117.03169741525,8,1.8091391484389718,2,0,1,1,Scholarship,UP,4,6,380162.5338603581,0.08958923623599352,2,205984,1,1,0,1,0,1,0,4,HIGH RISK
9900,17,721443.2339427291,1,11.728906972708092,44191.260988100235,16,0.118685408383566,0,1,0,1,MGNREGS,Rajasthan,0,4,360721.61697136454,0.06125388340356228,2,119407,1,1,0,1,1,0,1,5,HIGH RISK
8918,78,705998.153882309,2,21.787659098484138,46671.12739479584,6,1.067994491257014,1,1,1,1,MGNREGS,Tamil Nadu,0,5,235332.71796076966,0.0661064919669521,2,107440,1,0,0,1,1,1,1,5,HIGH RISK
9591,71,376738.3894755981,2,12.636944349413067,36304.01909367014,13,1.516398850112502,1,1,0,1,PMAY,Rajasthan,2,4,125579.4631585327,0.09636374668495234,2,161582,0,1,0,1,1,0,1,4,HIGH RISK
9718,28,300000.0,1,20.3484628579552,43559.03557640912,10,1.3390680165205624,2,1,1,1,MGNREGS,Rajasthan,0,4,150000.0,0.14519630126702618,3,194271,0,1,0,1,0,1,1,4,HIGH RISK
9117,2,494388.1943109541,1,9.043204771538496,45976.23012565883,16,1.4038644291468365,2,0,1,1,PMAY,Rajasthan,2,4,247194.09715547704,0.09299602550929004,3,206017,0,1,1,1,0,1,0,4,HIGH RISK
9804,97,558455.5900101541,1,13.289575353760446,53522.77076996009,10,1.955610648664992,2,0,1,1,PM-KISAN,Bihar,1,0,279227.79500507703,0.09584052140737907,2,206018,1,1,0,1,0,1,0,4,HIGH RISK
9606,44,300000.0,2,17.687035740884674,50006.36811610655,7,0.7271276498558834,1,1,1,1,MGNREGS,Rajasthan,0,4,100000.0,0.16668733809589484,3,112710,0,1,0,1,1,1,1,5,HIGH RISK
9695,62,435939.5087241316,1,12.724615889089097,44674.62005384625,18,0.2481067746580079,1,1,1,1,PM-KISAN,Tamil Nadu,1,5,217969.7543620658,0.1024787078966247,3,134507,0,1,0,1,1,1,1,5,HIGH RISK
9125,34,584806.0278593492,2,20.241350038078743,43250.36995255929,18,0.801555835967207,0,0,1,1,Scholarship,Gujarat,4,1,194935.34261978304,0.07395665218127535,2,206043,1,1,0,1,1,1,0,5,HIGH RISK
9365,75,414993.2200591522,1,13.123978100608925,41257.94789952575,15,1.2463833144551941,2,1,1,1,Scholarship,MP,4,2,207496.6100295761,0.09941812657931705,3,177312,0,1,0,1,0,1,1,4,HIGH RISK
9368,71,541503.7922914684,1,18.090835848978735,50016.05100002685,6,1.0103955795511101,1,1,1,1,PMAY,Bihar,2,0,270751.8961457342,0.09236492771998478,2,177308,1,0,0,1,1,1,1,5,HIGH RISK
9403,27,663696.214006843,1,22.782282433470222,52231.55144275336,11,0.729909652221691,0,1,0,1,Ration Card,Maharashtra,3,3,331848.1070034215,0.07869786152547392,2,164139,1,1,0,1,1,0,1,5,HIGH RISK
8834,37,709012.0703874973,2,12.840746676610213,56806.29759345006,16,0.6127525401128393,2,1,1,1,PM-KISAN,Bihar,1,0,236337.35679583243,0.08012024032561724,3,118617,1,1,0,1,0,1,1,5,HIGH RISK
9958,105,502298.1409999278,2,5.0,39535.39681851397,9,1.1766010390960977,2,0,1,1,Ration Card,Bihar,3,0,167432.7136666426,0.07870886806577208,2,206073,1,1,1,1,0,1,0,5,HIGH RISK
8978,5,963213.5766086273,1,14.62830552809227,64029.004826206474,17,1.9934081530130994,0,1,0,1,PMAY,Maharashtra,2,3,481606.78830431367,0.0664742897181286,2,113617,1,1,0,1,1,0,1,5,HIGH RISK
9108,90,466708.00093286694,1,16.118345828995025,38765.51401067739,19,0.7247498842655931,0,1,1,1,PM-KISAN,UP,1,6,233354.00046643347,0.08306142357055925,3,101158,0,1,0,1,1,1,1,5,HIGH RISK
9907,71,651097.9910212472,2,15.377277480988177,41955.38872852632,8,0.4266113467260271,0,1,0,1,PM-KISAN,Gujarat,1,1,217032.66367374908,0.06443780332498963,2,121637,1,1,0,1,1,0,1,5,HIGH RISK
9006,110,833256.5605033512,2,17.601239895761903,52300.591364134874,18,1.354104303829814,2,1,1,1,PM-KISAN,Maharashtra,1,3,277752.1868344504,0.06276641682379855,3,194327,1,1,1,1,0,1,1,6,HIGH RISK
9825,115,315668.5214843904,2,20.18988692560624,60405.661607567235,10,1.788665127508518,0,0,0,1,Ration Card,Bihar,3,0,105222.84049479681,0.19135728189252582,2,206120,0,1,1,1,1,0,0,4,HIGH RISK
9795,71,311527.1778686462,1,10.938595084684666,41795.17142141567,19,1.902847824711857,0,1,0,1,MGNREGS,UP,0,6,155763.5889343231,0.134161768952529,2,120929,0,1,0,1,1,0,1,4,HIGH RISK
9207,119,635430.5673511834,1,16.879888376175852,40902.50752789092,8,1.829039317269046,1,1,1,1,PM-KISAN,Bihar,1,0,317715.2836755917,0.06436964990328434,4,148042,1,1,1,1,1,1,1,7,HIGH RISK
9568,113,359969.3005890891,2,12.383388965105906,64841.314526865215,10,1.158814688216443,2,1,0,1,PM-KISAN,Rajasthan,1,4,119989.7668630297,0.18012962297376428,3,189398,0,1,1,1,0,0,1,4,HIGH RISK
9689,35,321589.92906691233,2,18.172581588047404,40684.36065178138,11,1.2982676978673533,0,0,1,1,Ration Card,UP,3,6,107196.64302230411,0.12650966483981993,2,206158,0,1,0,1,1,1,0,4,HIGH RISK
9908,48,608046.109640639,2,11.625481405747994,53096.737968205394,17,0.5663381681261592,0,1,0,1,Ration Card,Bihar,3,0,202682.03654687968,0.08732339505665279,2,138915,1,1,0,1,1,0,1,5,HIGH RISK
9624,66,453361.43497859925,2,15.071977984175943,58804.113843216444,7,1.4093231855075405,2,1,1,1,MGNREGS,MP,0,2,151120.47832619975,0.1297066305151468,3,107333,0,1,0,1,0,1,1,4,HIGH RISK
9868,13,648075.657092873,1,22.20309033889832,29845.128495324218,14,0.71559742479824,2,1,1,1,Scholarship,Bihar,4,0,324037.8285464365,0.04605184921981728,3,170660,1,1,0,0,0,1,1,4,HIGH RISK
9949,55,369435.1853223676,2,12.960935496866586,61186.76921181731,17,1.006716977152678,1,0,1,1,MGNREGS,UP,0,6,123145.06177412253,0.16562202524483663,2,206190,0,1,0,1,1,1,0,4,HIGH RISK
9429,96,692662.1668483765,2,14.865769363272264,48938.968343362125,17,1.5519217591440073,1,1,1,1,Scholarship,Tamil Nadu,4,5,230887.38894945884,0.07065334304700344,3,104585,1,1,0,1,1,1,1,6,HIGH RISK
9525,33,574649.3050379561,1,18.008675957313894,35335.19499499257,7,1.5264864409716,1,1,1,1,Ration Card,Gujarat,3,1,287324.65251897805,0.06148990905461827,3,163994,1,1,0,1,1,1,1,6,HIGH RISK
9134,66,1028499.4583637444,2,7.6645856787492725,45739.65578614065,7,1.9839384355162355,1,1,1,1,MGNREGS,Rajasthan,0,4,342833.1527879148,0.044472178319597926,3,188883,1,1,0,1,1,1,1,6,HIGH RISK
9199,48,644923.8995078065,2,21.289209232091206,40356.19861361321,10,1.1228858090812819,2,1,1,1,Ration Card,Rajasthan,3,4,214974.63316926884,0.06257503570479638,3,167446,1,1,0,1,0,1,1,5,HIGH RISK
9198,42,867942.3414185047,2,14.724269256325185,29538.302079762558,19,1.7899611682157557,2,1,1,1,PM-KISAN,Maharashtra,1,3,289314.11380616826,0.03403252340352916,3,176701,1,1,0,0,0,1,1,4,HIGH RISK
9078,113,675247.3440325273,2,11.693098833927191,41523.59940714849,13,1.7104738754360858,0,1,0,1,Scholarship,MP,4,2,225082.44801084243,0.06149381893952229,3,174689,1,1,1,1,1,0,1,6,HIGH RISK
9090,94,617169.7042398573,2,14.776019552011816,53087.429130763754,19,0.9311609542816572,2,1,1,1,PMAY,Gujarat,2,1,205723.2347466191,0.08601741587224117,3,142093,1,1,0,1,0,1,1,5,HIGH RISK
9024,23,806841.5785957003,2,7.838736695658326,50720.816591054274,14,1.7438697931077727,2,1,1,1,PM-KISAN,Tamil Nadu,1,5,268947.19286523346,0.06286333658708647,3,134326,1,1,0,1,0,1,1,5,HIGH RISK
9993,40,434347.3508270256,2,11.888252014702513,37115.11209355193,12,0.815870694240624,0,1,1,1,Scholarship,MP,4,2,144782.4502756752,0.08545010479004353,3,142493,0,1,0,1,1,1,1,5,HIGH RISK
9018,102,832007.0619747706,1,20.281162461151013,36901.441934993316,5,1.3382255310422644,2,1,0,1,Scholarship,Tamil Nadu,4,5,416003.5309873853,0.04435226486556845,1,133507,1,0,1,1,0,0,1,4,HIGH RISK
9431,89,650396.0576791514,2,24.0264051832283,49243.52392877174,18,0.17695414751386762,1,1,1,1,PM-KISAN,Tamil Nadu,1,5,216798.68589305048,0.07571301768259868,3,145175,1,1,0,1,1,1,1,6,HIGH RISK
9819,38,300000.0,2,15.364817686482807,51454.81593834706,13,1.4214630066478395,2,1,1,1,Ration Card,Rajasthan,3,4,100000.0,0.17151548140955217,3,149064,0,1,0,1,0,1,1,4,HIGH RISK
8949,5,688460.6722265608,1,6.676474263637228,35097.2610976322,16,0.5888030033876999,2,0,1,1,MGNREGS,Tamil Nadu,0,5,344230.3361132804,0.05097925202447916,2,206289,1,1,0,1,0,1,0,4,HIGH RISK
9663,77,570563.1908787497,2,11.504060291523363,52455.30921098554,12,1.3359686771294856,1,1,1,1,Scholarship,Gujarat,4,1,190187.73029291656,0.09193585936438972,3,106871,1,1,0,1,1,1,1,6,HIGH RISK
9400,60,676647.2703882705,2,11.13605508154032,50185.953206527556,5,0.08929971605944043,1,1,0,1,PM-KISAN,Gujarat,1,1,225549.0901294235,0.07416844969947257,1,118082,1,0,0,1,1,0,1,4,HIGH RISK
8939,103,708792.8222064347,2,15.166501917979808,35614.83804725396,18,1.4730841107606814,2,1,1,1,Ration Card,Maharashtra,3,3,236264.27406881156,0.050247105620061704,3,171190,1,1,1,1,0,1,1,6,HIGH RISK
9775,108,746650.2585827523,1,11.42909591653207,55764.73116397796,9,0.5262659596548216,1,1,0,1,PMAY,UP,2,6,373325.12929137616,0.07468644902551581,2,156129,1,1,1,1,1,0,1,6,HIGH RISK
9862,9,691171.4621211414,2,16.64648724565404,49722.214753031345,11,0.11591347270501418,1,1,1,1,PMAY,Bihar,2,0,230390.48737371378,0.07193894068122836,3,193831,1,1,0,1,1,1,1,6,HIGH RISK
9800,79,600874.7314378056,2,18.816298975407566,41419.59171422173,6,1.853482787835,0,1,1,1,PM-KISAN,Tamil Nadu,1,5,200291.57714593518,0.06893204292859499,2,172697,1,0,0,1,1,1,1,5,HIGH RISK
9490,88,506233.4821991279,1,14.64135164317604,55097.61989066159,12,0.6225834929391489,0,1,1,1,PM-KISAN,Rajasthan,1,4,253116.74109956395,0.10883814087754867,3,172716,1,1,0,1,1,1,1,6,HIGH RISK
9202,31,714478.6375682477,2,17.80644755242144,57256.29061674702,17,0.857195409620513,2,1,1,1,PM-KISAN,UP,1,6,238159.54585608258,0.08013705024767462,3,162848,1,1,0,1,0,1,1,5,HIGH RISK
9551,79,924194.6472108981,2,15.912843801569666,56191.81475715533,17,0.29994513459978234,1,1,0,1,Scholarship,MP,4,2,308064.8824036327,0.06080077841389417,2,163500,1,1,0,1,1,0,1,5,HIGH RISK
9584,65,552466.2458841053,2,12.050325663929264,32679.565278877388,14,1.7788709877265632,2,1,0,1,Scholarship,Rajasthan,4,4,184155.4152947018,0.059152041179528665,2,137888,1,1,0,1,0,0,1,4,HIGH RISK
9469,21,843098.3468916711,1,15.592668038694924,40297.65114462614,18,0.831433418209804,0,1,0,1,Ration Card,Bihar,3,0,421549.17344583553,0.047797037553397544,2,168564,1,1,0,1,1,0,1,5,HIGH RISK
